type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase
DDR4-1.3333333,20,15,87081796701.64919,127.56189204653825,96.66666666666666
DDR4-1.3333333,20,20,80059077661.16942,118.76935817805382,84.28571428571428
DDR4-1.3333333,20,25,75928544527.73613,113.02147635913869,77.14285714285714
DDR4-1.3333333,20,30,73678872563.71814,112.77269916230954,80.47619047619047
DDR4-1.3333333,20,35,70791119640.17992,110.18427693658109,77.14285714285714
DDR4-1.3333333,20,40,63924092353.82309,104.87870225013081,71.42857142857143
DDR4-1.3333333,20,45,58798018590.70465,102.04990354350694,68.09523809523809
DDR4-1.3333333,20,50,57646853373.31335,100.47223889555822,67.61904761904762
DDR4-1.3333333,20,55,56216141529.23539,100.2534013605442,66.66666666666666
DDR4-1.3333333,20,60,54838289655.17242,98.63945578231292,66.66666666666666
DDR4-1.3333333,20,65,53109224587.706154,99.07655525978507,65.71428571428571
DDR4-1.3333333,20,70,51696983508.24588,98.8301291531105,64.76190476190476
DDR4-1.3333333,20,80,48796334632.68366,96.25606017054709,61.904761904761905
DDR4-1.3333333,20,90,45086666266.86657,94.65287226001512,60.476190476190474
DDR4-1.3333333,20,100,34174944527.73613,91.15478458049887,57.14285714285714
DDR4-1.3333333,20,120,31362082158.920544,90.8663492063492,58.095238095238095
DDR4-1.3333333,20,140,29440921139.430286,90.51475424606929,56.666666666666664
DDR4-1.3333333,20,160,27323029685.15742,90.48884984457358,57.61904761904761
DDR4-1.3333333,20,180,25549164617.691154,89.34062513894446,56.19047619047619
DDR4-1.3333333,20,200,24259569415.292355,88.78646523544482,57.14285714285714
DDR4-1.3333333,20,220,23237632383.808098,89.67163444325098,56.19047619047619
DDR4-1.3333333,20,260,21126054572.713646,88.67020054775156,55.714285714285715
DDR4-1.3333333,20,300,19522523538.23089,88.9866168689698,55.714285714285715
DDR4-1.3333333,20,340,18361686356.82159,87.8675444371297,53.33333333333333
DDR4-1.3333333,20,380,17145974212.893553,88.11059907834101,55.714285714285715
DDR4-1.3333333,20,450,15231261169.415295,87.04072966766324,51.42857142857142
DDR4-1.3333333,20,550,13382841379.310347,87.03968976125482,52.857142857142854
DDR4-1.3333333,20,600,12613785907.046476,87.26774812489097,52.857142857142854
DDR4-1.3333333,20,700,11278651874.06297,86.9897742536505,53.80952380952381
DDR4-1.3333333,20,800,10192033583.208395,86.67182286927509,53.33333333333333
DDR4-1.3333333,20,900,9403634182.908546,85.9424977538185,51.42857142857142
DDR4-1.3333333,20,1000,8706245277.361319,85.40361394557823,51.42857142857142
DDR4-1.3333333,20,2000,5072004797.601199,83.36481665837066,50.95238095238095
DDR4-1.3333333,20,10000,1798918140.9295354,78.23813433419345,45.238095238095234
DDR4-1.3333333,30,0,106490540329.8351,192.50167672702884,161.9047619047619
DDR4-1.3333333,30,5,102703563418.29085,166.02745976439354,140.0
DDR4-1.3333333,30,10,98745513643.1784,150.5349480451521,126.19047619047619
DDR4-1.3333333,30,15,87425017091.45428,126.40060468631897,93.80952380952381
DDR4-1.3333333,30,20,80502644677.66118,119.67394677169112,90.95238095238095
DDR4-1.3333333,30,25,75558188905.54723,113.85362811791383,81.9047619047619
DDR4-1.3333333,30,30,73521837481.25938,112.21428571428571,78.09523809523809
DDR4-1.3333333,30,35,70757133433.28336,110.71660859465737,80.47619047619047
DDR4-1.3333333,30,40,63831066866.56672,104.15885132679026,71.9047619047619
DDR4-1.3333333,30,45,58516322638.680664,102.30775919390312,70.47619047619047
DDR4-1.3333333,30,50,57332984707.64618,100.25345138055222,65.23809523809524
DDR4-1.3333333,30,55,56094906146.92654,99.8757137891653,66.66666666666666
DDR4-1.3333333,30,60,54889268965.51724,99.02203490091689,68.09523809523809
DDR4-1.3333333,30,65,53231668965.51724,97.7684159378037,63.80952380952381
DDR4-1.3333333,30,70,51577964617.69116,97.51506316812439,65.23809523809524
DDR4-1.3333333,30,80,48379365517.24138,96.26736610137013,61.42857142857142
DDR4-1.3333333,30,90,44682055772.11394,94.8499149659864,60.476190476190474
DDR4-1.3333333,30,100,33519937631.18441,90.72367346938775,56.19047619047619
DDR4-1.3333333,30,120,30892051574.212894,90.84244897959184,57.14285714285714
DDR4-1.3333333,30,140,29133903448.275864,91.0235827664399,57.61904761904761
DDR4-1.3333333,30,160,27174256071.96402,89.98030791263874,56.666666666666664
DDR4-1.3333333,30,180,25346322038.98051,89.76937880415323,57.61904761904761
DDR4-1.3333333,30,200,24055316341.829086,89.51955782312925,56.666666666666664
DDR4-1.3333333,30,220,23095844077.96102,89.67248478338703,55.714285714285715
DDR4-1.3333333,30,260,21008580509.74513,89.02956738250856,56.19047619047619
DDR4-1.3333333,30,300,19352659670.164917,88.6336690520364,56.666666666666664
DDR4-1.3333333,30,340,18216203898.050976,88.43665518155314,54.76190476190476
DDR4-1.3333333,30,380,17049120239.88006,87.95286372613562,54.76190476190476
DDR4-1.3333333,30,450,15152340629.685158,87.40768358625502,53.33333333333333
DDR4-1.3333333,30,550,13345765517.24138,87.33189429618001,53.80952380952381
DDR4-1.3333333,30,600,12587658170.914543,86.97499891676416,52.857142857142854
DDR4-1.3333333,30,700,11221157421.289354,86.41483682080427,53.33333333333333
DDR4-1.3333333,30,800,10174973313.34333,86.74946921443737,53.33333333333333
DDR4-1.3333333,30,900,9384760419.790106,85.7277628032345,51.904761904761905
DDR4-1.3333333,30,1000,8703760119.940031,85.4391581632653,51.904761904761905
DDR4-1.3333333,30,2000,5063676161.919041,84.09061896363484,49.52380952380952
DDR4-1.3333333,30,10000,1794216491.754123,78.71373520506468,45.238095238095234
DDR4-1.3333333,40,0,105334874962.51875,191.96991472645394,154.28571428571428
DDR4-1.3333333,40,5,101411348725.63719,160.87891156462584,124.76190476190476
DDR4-1.3333333,40,10,97791481859.07047,148.0843685300207,110.95238095238095
DDR4-1.3333333,40,15,86376616491.75412,125.25195032141295,91.9047619047619
DDR4-1.3333333,40,20,80341176611.69417,119.90058479532163,89.04761904761904
DDR4-1.3333333,40,25,75265007496.25188,113.52403628117914,76.66666666666666
DDR4-1.3333333,40,30,73207834482.75862,112.4363861246978,78.57142857142857
DDR4-1.3333333,40,35,70918265667.16643,110.53472679394338,75.71428571428571
DDR4-1.3333333,40,40,63494428785.60721,104.29033598172093,70.47619047619047
DDR4-1.3333333,40,45,58593026686.65667,100.96775006298816,68.09523809523809
DDR4-1.3333333,40,50,57306588305.84708,100.87588813303098,65.71428571428571
DDR4-1.3333333,40,55,55922355622.18891,99.59585878146878,67.61904761904762
DDR4-1.3333333,40,60,54827274362.818596,99.59431947961667,64.76190476190476
DDR4-1.3333333,40,65,53069865067.46627,98.51950276513483,64.28571428571428
DDR4-1.3333333,40,70,51505693553.2234,98.03836930455635,62.38095238095238
DDR4-1.3333333,40,80,48379298350.82459,96.64090316977854,62.857142857142854
DDR4-1.3333333,40,90,44607098050.97452,93.99169598874032,60.476190476190474
DDR4-1.3333333,40,100,34185355322.33883,91.68812491439529,58.57142857142857
DDR4-1.3333333,40,120,30777868665.667168,91.02494331065759,58.095238095238095
DDR4-1.3333333,40,140,29192405397.30135,91.02761904761904,57.61904761904761
DDR4-1.3333333,40,160,27179629385.307346,89.61009667024705,57.14285714285714
DDR4-1.3333333,40,180,25251348725.637184,89.56010562119585,57.14285714285714
DDR4-1.3333333,40,200,23888542128.935535,89.61528822055136,56.19047619047619
DDR4-1.3333333,40,220,23014236881.559223,89.1579298386021,55.238095238095234
DDR4-1.3333333,40,260,20971034482.75862,89.3344004268374,55.238095238095234
DDR4-1.3333333,40,300,19246469565.217392,88.95922813569872,57.14285714285714
DDR4-1.3333333,40,340,18189874662.668663,88.52721088435374,55.238095238095234
DDR4-1.3333333,40,380,17041060269.865067,87.52267573696145,55.238095238095234
DDR4-1.3333333,40,450,15187401499.250376,88.21913539609392,54.76190476190476
DDR4-1.3333333,40,550,13330921739.130436,87.23526077097505,54.285714285714285
DDR4-1.3333333,40,600,12594307646.176912,87.06113783092854,52.857142857142854
DDR4-1.3333333,40,700,11240702848.575714,87.27943485086342,52.38095238095238
DDR4-1.3333333,40,800,10242206896.551725,86.4986222337036,51.904761904761905
DDR4-1.3333333,40,900,9349833883.058474,85.7290891199247,52.38095238095238
DDR4-1.3333333,40,1000,8698789805.097452,85.87451332734351,51.904761904761905
DDR4-1.3333333,40,2000,5065489655.172415,84.05916687662719,50.476190476190474
DDR4-1.3333333,40,10000,1800865967.0164917,78.21917272656188,44.76190476190476
DDR4-1.3333333,50,0,108347960419.79012,199.7579611554767,169.52380952380952
DDR4-1.3333333,50,5,103589354122.93854,162.841755749919,130.95238095238093
DDR4-1.3333333,50,10,99524912743.62817,146.87052885670397,115.71428571428571
DDR4-1.3333333,50,15,88095337931.0345,125.12244897959184,91.9047619047619
DDR4-1.3333333,50,20,81939602998.50075,118.73676427092576,88.57142857142857
DDR4-1.3333333,50,25,76264779610.1949,113.74455782312924,83.80952380952381
DDR4-1.3333333,50,30,74085565217.39131,111.66666666666666,77.61904761904762
DDR4-1.3333333,50,35,71697194602.69865,109.06242176870748,74.76190476190476
DDR4-1.3333333,50,40,63865523238.38081,104.13023835488393,70.0
DDR4-1.3333333,50,45,58178274062.96851,101.0989166036785,68.57142857142857
DDR4-1.3333333,50,50,56808616491.75413,100.79692617787856,65.71428571428571
DDR4-1.3333333,50,55,55721662368.81559,100.31167466986794,69.04761904761905
DDR4-1.3333333,50,60,54619797301.34933,99.338199513382,67.14285714285714
DDR4-1.3333333,50,65,52856544527.73613,98.18915479861009,64.76190476190476
DDR4-1.3333333,50,70,51131375112.44379,97.53551992225461,64.28571428571428
DDR4-1.3333333,50,80,48058981709.14543,95.42538413966986,62.38095238095238
DDR4-1.3333333,50,90,43889492053.973015,94.0183908045977,60.0
DDR4-1.3333333,50,100,34008909145.427288,91.69794092133498,59.52380952380952
DDR4-1.3333333,50,120,30038500749.62519,90.56859035004729,56.19047619047619
DDR4-1.3333333,50,140,28650170914.542732,90.23935666982024,55.714285714285715
DDR4-1.3333333,50,160,26865021889.055473,90.72154195011338,56.19047619047619
DDR4-1.3333333,50,180,24728122338.830585,90.34820020723521,56.19047619047619
DDR4-1.3333333,50,200,23471976011.994003,89.25917033480059,57.61904761904761
DDR4-1.3333333,50,220,22557035082.45877,89.71943250984603,56.666666666666664
DDR4-1.3333333,50,260,20555744527.73613,89.05344359966207,54.285714285714285
DDR4-1.3333333,50,300,18874904947.52624,88.68049297641134,54.76190476190476
DDR4-1.3333333,50,340,17947403898.050976,87.84845292955892,54.285714285714285
DDR4-1.3333333,50,380,16740624887.556223,88.0275181040158,54.76190476190476
DDR4-1.3333333,50,450,14944259070.46477,87.42032967032966,53.80952380952381
DDR4-1.3333333,50,550,13070181709.145428,86.85116339529442,53.33333333333333
DDR4-1.3333333,50,600,12403353523.238382,87.31275074132218,52.857142857142854
DDR4-1.3333333,50,700,11080578110.944527,86.82334589886909,52.857142857142854
DDR4-1.3333333,50,800,10029490854.572714,87.10750032497074,53.33333333333333
DDR4-1.3333333,50,900,9223292353.82309,85.92101998031917,53.33333333333333
DDR4-1.3333333,50,1000,8548068365.817091,85.72759166559706,51.42857142857142
DDR4-1.3333333,50,2000,4987778110.944528,83.65827803514044,50.476190476190474
DDR4-1.3333333,50,10000,1780044377.8110945,78.4912424740011,45.714285714285715
DDR4-1.3333333,60,0,106267682158.92055,193.48615502539042,178.57142857142856
DDR4-1.3333333,60,5,102422404797.6012,162.31778425655975,131.9047619047619
DDR4-1.3333333,60,10,98778962518.74063,145.03517151541467,119.52380952380952
DDR4-1.3333333,60,15,88742150524.73764,124.58361162646875,91.9047619047619
DDR4-1.3333333,60,20,83020915142.42877,118.95882874889087,84.76190476190476
DDR4-1.3333333,60,25,77921439280.35983,113.84455782312925,83.33333333333333
DDR4-1.3333333,60,30,75787024887.55621,113.15460729746444,79.52380952380952
DDR4-1.3333333,60,35,73553069865.06746,111.61213337794133,78.57142857142857
DDR4-1.3333333,60,40,66551508245.87706,105.16038723181579,71.42857142857143
DDR4-1.3333333,60,45,60672163118.44079,102.28975499974425,66.66666666666666
DDR4-1.3333333,60,50,59231040479.760124,101.25699168556312,68.57142857142857
DDR4-1.3333333,60,55,57845665967.016495,100.48544417767106,67.14285714285714
DDR4-1.3333333,60,60,56554122938.53073,100.17186874749899,67.14285714285714
DDR4-1.3333333,60,65,54838692653.673164,98.75968648328897,65.71428571428571
DDR4-1.3333333,60,70,53250542728.63569,98.27666030440953,64.28571428571428
DDR4-1.3333333,60,80,50431232383.8081,96.7461764847783,64.28571428571428
DDR4-1.3333333,60,90,46763677361.319336,95.52471338185624,61.904761904761905
DDR4-1.3333333,60,100,36170257271.36432,92.61867740293395,58.095238095238095
DDR4-1.3333333,60,120,32308188305.847076,91.59042140346071,58.57142857142857
DDR4-1.3333333,60,140,30467962818.590702,91.5496050769301,57.61904761904761
DDR4-1.3333333,60,160,28541764317.84108,91.01224489795918,56.19047619047619
DDR4-1.3333333,60,180,26407954422.788605,90.13871243861783,56.666666666666664
DDR4-1.3333333,60,200,24967301949.025486,90.15713835202955,57.61904761904761
DDR4-1.3333333,60,220,24009710344.827587,89.5407268170426,55.714285714285715
DDR4-1.3333333,60,260,21793621589.2054,89.28398025877017,55.714285714285715
DDR4-1.3333333,60,300,19922969715.14243,88.59413375739906,54.76190476190476
DDR4-1.3333333,60,340,18653390104.94753,88.60530965633006,54.285714285714285
DDR4-1.3333333,60,380,17364063568.215893,88.01926706166337,53.33333333333333
DDR4-1.3333333,60,450,15445925037.48126,88.4063521512501,54.76190476190476
DDR4-1.3333333,60,550,13469418890.554722,87.096624637116,54.285714285714285
DDR4-1.3333333,60,600,12661339730.134933,87.64874411302982,52.38095238095238
DDR4-1.3333333,60,700,11346422788.605698,86.98526799254734,52.38095238095238
DDR4-1.3333333,60,800,10198212893.553223,86.73538714848996,53.33333333333333
DDR4-1.3333333,60,900,9459113643.17841,85.93744919351388,51.904761904761905
DDR4-1.3333333,60,1000,8606032983.508245,86.32226814776544,53.33333333333333
DDR4-1.3333333,60,2000,5028346626.686656,84.05114638447972,50.476190476190474
DDR4-1.3333333,60,10000,1779641379.310345,78.68400770712908,46.19047619047619
DDR4-1.3333333,70,0,106732070764.6177,187.51421116391762,161.42857142857142
DDR4-1.3333333,70,5,102849851874.06296,159.4457364341085,124.76190476190476
DDR4-1.3333333,70,10,98652353823.08846,140.80896276036188,110.95238095238095
DDR4-1.3333333,70,15,88299389505.24738,122.75638904210332,86.66666666666666
DDR4-1.3333333,70,20,82141035082.45877,116.63474620617478,80.47619047619047
DDR4-1.3333333,70,25,76792976311.84409,110.18405749396533,76.66666666666666
DDR4-1.3333333,70,30,74994125337.33134,110.96078756705934,75.23809523809524
DDR4-1.3333333,70,35,72659555022.48875,108.04913076341647,74.76190476190476
DDR4-1.3333333,70,40,68854644677.66116,105.9456309655645,71.9047619047619
DDR4-1.3333333,70,45,59398016191.904045,101.30319979843789,69.52380952380952
DDR4-1.3333333,70,50,57840628485.757126,99.62565172054222,66.19047619047619
DDR4-1.3333333,70,55,56602281259.37032,98.98240165631469,64.76190476190476
DDR4-1.3333333,70,60,55608621289.355316,98.2091714383595,64.28571428571428
DDR4-1.3333333,70,65,53827636581.709145,98.25439240444379,66.19047619047619
DDR4-1.3333333,70,70,52318541529.23538,96.20197374724538,62.857142857142854
DDR4-1.3333333,70,80,49328561319.34033,96.55425290683648,62.857142857142854
DDR4-1.3333333,70,90,45370713043.478264,94.11916490734225,60.95238095238095
DDR4-1.3333333,70,100,37081436881.55922,92.16436845008273,58.095238095238095
DDR4-1.3333333,70,120,31514549925.037487,89.953231292517,56.666666666666664
DDR4-1.3333333,70,140,29720534932.533737,90.41343424787134,56.666666666666664
DDR4-1.3333333,70,160,27682034182.90855,89.91626387397064,57.61904761904761
DDR4-1.3333333,70,180,25846577511.244377,89.21266284291494,54.76190476190476
DDR4-1.3333333,70,200,24471345127.436283,89.93873075546007,57.14285714285714
DDR4-1.3333333,70,220,23422877361.31934,89.21537503890445,55.714285714285715
DDR4-1.3333333,70,260,21374435982.008995,88.59532644226522,55.238095238095234
DDR4-1.3333333,70,300,19607220389.805096,88.57619931089319,55.714285714285715
DDR4-1.3333333,70,340,18375656971.514244,87.85802062760588,54.285714285714285
DDR4-1.3333333,70,380,17122600299.850075,88.01606319947332,54.76190476190476
DDR4-1.3333333,70,450,15253761919.04048,87.28410081981511,52.857142857142854
DDR4-1.3333333,70,550,13334481559.220388,87.00082325924001,53.33333333333333
DDR4-1.3333333,70,600,12575702548.72564,86.45629897528632,51.42857142857142
DDR4-1.3333333,70,700,11284226686.656672,86.23443554637045,51.42857142857142
DDR4-1.3333333,70,800,10178801799.10045,86.93517916720829,53.80952380952381
DDR4-1.3333333,70,900,9358095352.323837,85.73533564369144,51.42857142857142
DDR4-1.3333333,70,1000,8574934932.533732,85.78004535147393,53.80952380952381
DDR4-1.3333333,70,2000,5013301349.325337,83.27380952380952,49.047619047619044
DDR4-1.3333333,70,10000,1783402698.6506746,78.301157244507,45.714285714285715
DDR4-1.3333333,80,0,107275245577.21141,180.62602935911207,148.57142857142856
DDR4-1.3333333,80,5,104066034182.90855,155.1025046382189,125.23809523809523
DDR4-1.3333333,80,10,100536103148.42578,140.55621011291115,108.09523809523809
DDR4-1.3333333,80,15,90488813193.4033,120.15801408282611,87.14285714285714
DDR4-1.3333333,80,20,83956744827.58621,114.79877665351854,81.9047619047619
DDR4-1.3333333,80,25,78578125337.33134,108.99940136054421,77.14285714285714
DDR4-1.3333333,80,30,76366939730.13495,107.76726123520274,72.38095238095238
DDR4-1.3333333,80,35,74280280659.67017,106.43197278911565,74.28571428571428
DDR4-1.3333333,80,40,69893977811.09445,104.86195709052852,73.33333333333333
DDR4-1.3333333,80,45,60821541229.38531,99.19954648526077,66.19047619047619
DDR4-1.3333333,80,50,59289139430.28486,98.27891156462584,65.71428571428571
DDR4-1.3333333,80,55,57727184407.79611,98.09758723633338,64.76190476190476
DDR4-1.3333333,80,60,56531017691.15443,98.09611902314883,65.71428571428571
DDR4-1.3333333,80,65,54946427586.2069,97.90030832476876,63.80952380952381
DDR4-1.3333333,80,70,53485759520.23988,96.53037101365368,61.904761904761905
DDR4-1.3333333,80,80,50555154422.78861,96.07051834818435,62.38095238095238
DDR4-1.3333333,80,90,47070090554.72264,95.41729698872555,61.42857142857142
DDR4-1.3333333,80,100,38808957121.43928,93.31381045568912,59.52380952380952
DDR4-1.3333333,80,120,34152846776.611694,91.14113378684807,55.238095238095234
DDR4-1.3333333,80,140,31867039280.35982,90.81523809523809,56.19047619047619
DDR4-1.3333333,80,160,29686011394.30285,90.72321995464853,57.14285714285714
DDR4-1.3333333,80,180,27920139130.434784,90.1857458215074,56.666666666666664
DDR4-1.3333333,80,200,26565997001.499252,89.35298563869992,56.19047619047619
DDR4-1.3333333,80,220,25311932833.58321,89.63726279985679,57.14285714285714
DDR4-1.3333333,80,260,22898374812.593704,89.19092081276955,55.238095238095234
DDR4-1.3333333,80,300,20997162218.890556,88.6429013163707,54.285714285714285
DDR4-1.3333333,80,340,19408340629.68516,88.051086240948,53.80952380952381
DDR4-1.3333333,80,380,18136007196.4018,87.9395655036208,53.80952380952381
DDR4-1.3333333,80,450,16037056671.664167,87.62262340833769,53.80952380952381
DDR4-1.3333333,80,550,13999160419.790104,87.0816759824949,52.857142857142854
DDR4-1.3333333,80,600,13010202098.950523,87.01971489232635,53.33333333333333
DDR4-1.3333333,80,700,11641350524.737633,86.48152932058899,52.38095238095238
DDR4-1.3333333,80,800,10321664767.616194,86.33402221648151,53.33333333333333
DDR4-1.3333333,80,900,9588207496.251873,86.33066391113408,52.857142857142854
DDR4-1.3333333,80,1000,8769045877.06147,85.41437074829932,53.33333333333333
DDR4-1.3333333,80,2000,5073415292.353824,83.73882559158633,48.57142857142857
DDR4-1.3333333,80,10000,1784477361.3193402,78.26022362968175,43.33333333333333
DDR4-1.3333333,90,0,110688844377.8111,179.4483530254207,156.19047619047618
DDR4-1.3333333,90,5,107921655172.41379,156.62921260458205,131.9047619047619
DDR4-1.3333333,90,10,105167697751.12444,141.08710288239007,112.85714285714285
DDR4-1.3333333,90,15,96172301049.47527,119.72938298126267,86.19047619047619
DDR4-1.3333333,90,20,88791182008.9955,112.07505297200846,80.47619047619047
DDR4-1.3333333,90,25,82213574812.5937,105.56457311606812,74.28571428571428
DDR4-1.3333333,90,30,79321187406.29686,106.38786139455782,75.23809523809524
DDR4-1.3333333,90,35,76819842878.56071,104.7804290947148,69.04761904761905
DDR4-1.3333333,90,40,73138854572.71365,102.91611682266891,67.14285714285714
DDR4-1.3333333,90,45,66207683358.32085,99.02918268756777,65.71428571428571
DDR4-1.3333333,90,50,64256969115.44229,98.69372966577936,64.28571428571428
DDR4-1.3333333,90,55,62522060569.71514,97.91322860079282,63.80952380952381
DDR4-1.3333333,90,60,61079863268.36582,97.5151117589893,65.71428571428571
DDR4-1.3333333,90,65,59319297151.42429,96.8890818738843,62.857142857142854
DDR4-1.3333333,90,70,57632949925.03748,96.85791479712452,61.904761904761905
DDR4-1.3333333,90,80,54739890854.572716,96.1875059883108,62.857142857142854
DDR4-1.3333333,90,90,51269133433.283356,94.57525510204081,61.42857142857142
DDR4-1.3333333,90,100,44628591304.34783,92.89740385950299,60.476190476190474
DDR4-1.3333333,90,120,38354576311.84408,91.36611423092727,59.52380952380952
DDR4-1.3333333,90,140,35970974512.74363,91.1251700680272,55.714285714285715
DDR4-1.3333333,90,160,33374656671.66417,91.15705215419501,59.52380952380952
DDR4-1.3333333,90,180,31198934932.533733,89.97368421052632,56.666666666666664
DDR4-1.3333333,90,200,29191196401.799103,90.43375230887057,56.19047619047619
