type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase,latency_mem_ptr_chase_ram,bandwidth_ram
DDR4-1.3333333,0,0,168975189205.3973,46.79192089206816,135.71428571428572,193.93110859827772,107289203400.0
DDR4-1.3333333,0,5,166030076161.91904,40.77414558637826,116.19047619047619,175.5122518878063,105426966516.0
DDR4-1.3333333,0,10,158913794302.84857,36.51598548266492,103.80952380952381,159.85775724644392,100887796098.0
DDR4-1.3333333,0,15,109885332533.73314,27.706762542084043,49.52380952380952,77.41106218527655,69755586210.0
DDR4-1.3333333,0,20,96420212293.85309,26.429918763621952,43.80952380952381,68.55881121397027,61198456770.0
DDR4-1.3333333,0,25,99491531034.48276,26.691356542617044,45.238095238095234,70.9934320248358,63150248874.0
DDR4-1.3333333,0,30,96365404497.75113,26.27537887741969,44.285714285714285,69.10533922763348,61167240378.0
DDR4-1.3333333,0,35,93656045577.2114,26.247781578912875,41.904761904761905,65.90318189757954,59433963018.0
DDR4-1.3333333,0,40,90761374512.74362,25.88555650397041,40.95238095238095,64.17432535435813,57598848576.0
DDR4-1.3333333,0,45,88468313043.47827,25.83612799958693,40.476190476190474,63.6062760901569,56143704144.0
DDR4-1.3333333,0,50,86196879160.4198,25.535194190246454,39.523809523809526,61.92044704801117,54713635182.0
DDR4-1.3333333,0,55,83532924737.6312,25.49393615123952,39.523809523809526,61.84000429600011,53022064968.0
DDR4-1.3333333,0,60,81397905847.07648,25.408569397908416,38.57142857142857,60.1579920039498,51663640176.0
DDR4-1.3333333,0,65,78895553823.08846,25.24676240866717,37.61904761904762,59.17011522925288,50074418790.0
DDR4-1.3333333,0,70,76709622788.6057,25.07729795417246,37.14285714285714,58.42975946074399,48686056974.0
DDR4-1.3333333,0,80,72053042278.86058,25.031912765106043,36.666666666666664,57.547645438691134,45723826086.0
DDR4-1.3333333,0,90,67942927736.131935,24.8809834719994,35.714285714285715,56.08847165221179,43131330336.0
DDR4-1.3333333,0,100,64115650974.51275,24.838832613337306,34.76190476190476,54.73594486839862,40705663170.0
DDR4-1.3333333,0,120,56729427286.35683,24.749598021026593,33.80952380952381,52.64215481605387,36003246378.0
DDR4-1.3333333,0,140,50373334932.53374,24.726076274429914,32.857142857142854,51.09354277733857,31967376312.0
DDR4-1.3333333,0,160,45024940329.83509,24.72485400693853,31.904761904761905,49.95688999892224,28584747624.0
DDR4-1.3333333,0,180,40660265067.46627,24.72505154511895,31.904761904761905,49.66328599158215,25822608696.0
DDR4-1.3333333,0,200,37227792503.74812,24.72558242897885,31.904761904761905,49.621631740540785,23623644180.0
DDR4-1.3333333,0,220,34262731034.48276,24.725002160573847,31.904761904761905,49.882999247074984,21737099454.0
DDR4-1.3333333,0,260,30012776011.994007,24.73412492269635,30.952380952380953,48.722556468063914,19041743124.0
DDR4-1.3333333,0,300,27022056971.514244,24.725458967616085,30.952380952380953,48.33873945846848,17145987006.0
DDR4-1.3333333,0,340,24565848275.86207,24.725199698754274,30.952380952380953,48.60384421509611,15586958520.0
DDR4-1.3333333,0,380,22744765217.391304,24.72474289171204,30.952380952380953,48.18725145468129,14431440276.0
