type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase,latency_mem_ptr_chase_ram,bandwidth_ram
DDR4-1.3333333,0,0,86368892353.82309,71.0015943877551,227.61904761904762,171.7509755437744,109628897556.0
DDR4-1.3333333,0,5,85954072563.71815,64.2372609421127,216.66666666666666,167.0754649268866,109184703648.0
DDR4-1.3333333,0,10,85231361919.0405,55.59178120227683,189.52380952380952,147.5701326892533,108289151424.0
DDR4-1.3333333,0,15,65135774512.74362,35.72858749799132,93.33333333333333,73.50016233750405,82753119444.0
DDR4-1.3333333,0,20,59812903148.42579,34.20618398113014,82.38095238095238,64.56993236424832,76000655676.0
DDR4-1.3333333,0,25,61671465067.46627,35.45443594104308,86.66666666666666,68.10846245271155,78354678660.0
DDR4-1.3333333,0,30,59896659670.164925,33.60638280003359,82.85714285714285,64.93870362346759,76117845078.0
DDR4-1.3333333,0,35,58416177511.24438,33.68754630565097,81.9047619047619,64.50961736274043,74243838084.0
DDR4-1.3333333,0,40,57925123838.08096,32.96391098812406,80.95238095238095,63.47705933692648,73598016990.0
DDR4-1.3333333,0,45,56935493853.07346,32.79927874764363,79.04761904761905,62.060742051518545,72335544228.0
DDR4-1.3333333,0,50,55865062668.665665,32.124887690925426,77.61904761904762,60.81550727038768,70962022992.0
DDR4-1.3333333,0,55,54584333433.28336,32.290437502015024,76.19047619047619,59.77224524430613,69327512244.0
DDR4-1.3333333,0,60,53637488455.77212,31.97186292357318,76.66666666666666,60.20027925500698,68106490752.0
DDR4-1.3333333,0,65,52298861769.11544,31.437557933103957,75.23809523809524,59.20190998004775,66406988508.0
DDR4-1.3333333,0,70,51740171514.24288,31.437212298314243,73.33333333333333,57.6728721918218,65685941028.0
DDR4-1.3333333,0,80,49876370614.69266,31.359384306718077,70.95238095238095,55.87408639685216,63325777110.0
DDR4-1.3333333,0,90,47865811094.452774,30.547252981910248,70.95238095238095,55.85484439637111,60776779614.0
DDR4-1.3333333,0,100,46177717541.22939,30.24760393046107,69.04761904761905,54.294887107372176,58651506252.0
DDR4-1.3333333,0,120,42538036581.70915,29.946385587201913,66.66666666666666,52.360325809008145,54049903050.0
DDR4-1.3333333,0,140,39266763418.290855,29.03900323455608,65.23809523809524,51.350558783763965,49886352822.0
DDR4-1.3333333,0,160,36477207796.10195,28.914149948726838,64.28571428571428,50.314573257864325,46300561722.0
DDR4-1.3333333,0,180,33957997001.49926,28.873486682808718,63.80952380952381,50.013692750342315,43097043480.0
DDR4-1.3333333,0,200,31755946026.98651,28.51145646543136,62.857142857142854,49.3121802328045,40320319842.0
DDR4-1.3333333,0,220,29787567016.491756,28.369416099773243,63.33333333333333,49.61924974048124,37810214892.0
DDR4-1.3333333,0,260,26743383508.24588,28.283705997991714,62.857142857142854,49.25462748136569,33942964512.0
DDR4-1.3333333,0,300,24285428485.757122,28.08410126937373,62.38095238095238,49.13521847838046,30817743126.0
DDR4-1.3333333,0,340,22312683658.170914,27.915244786439164,61.42857142857142,48.08114670202866,28316337828.0
DDR4-1.3333333,0,380,20646486356.82159,28.071674030436917,61.42857142857142,48.362022459050564,26199764118.0
DDR4-1.3333333,0,450,18328774812.593704,28.15737617360994,61.904761904761905,48.45402871135071,23253141426.0
DDR4-1.3333333,0,550,15903597001.49925,28.089178764289223,61.42857142857142,48.23578020589451,20173977012.0
DDR4-1.3333333,0,600,14985700749.625189,27.926508308241328,61.42857142857142,48.29671395741785,19010270868.0
DDR4-1.3333333,0,700,13391438680.65967,27.909640905542545,61.904761904761905,48.56152921403823,16982740632.0
DDR4-1.3333333,0,800,12212533733.133434,27.92696832831493,60.95238095238095,47.8476161961904,15487936032.0
DDR4-1.3333333,0,900,11173469265.367317,28.421143822873617,60.476190476190474,47.61521894038047,14163030486.0
DDR4-1.3333333,0,1000,10425436881.559221,28.0069007026679,61.42857142857142,48.091424702285615,13219886058.0
DDR4-1.3333333,0,2000,6675065667.166417,27.904064904650387,59.52380952380952,46.89121842228046,8457083460.0
DDR4-1.3333333,0,10000,3378605097.4512744,27.338606125180995,58.095238095238095,45.57537413938435,4266922536.0
DDR4-1.3333333,0,100000,2645685157.4212894,26.761036045066355,54.285714285714285,42.74325931858148,3331454274.0
DDR4-1.3333333,10,0,84880753223.3883,72.89835934373748,238.57142857142856,179.9670044991751,107917113444.0
DDR4-1.3333333,10,5,83731065667.16641,59.26604554865424,199.52380952380952,155.16761862919046,106523122434.0
DDR4-1.3333333,10,10,79485409295.35233,49.5030303030303,156.19047619047618,122.60932281523307,101167720140.0
DDR4-1.3333333,10,15,51547403898.05097,35.45790816326531,85.23809523809524,67.1140239278506,65545211394.0
DDR4-1.3333333,10,20,44880062368.8156,32.84619293500533,76.19047619047619,60.01968450049211,57101945022.0
DDR4-1.3333333,10,25,46131238380.80959,32.98133781357579,78.57142857142857,61.61886454047161,58691934036.0
DDR4-1.3333333,10,30,45096875562.218895,32.573706994759625,76.66666666666666,60.24552525613813,57371122440.0
DDR4-1.3333333,10,35,44047870464.76762,32.766270931449505,75.71428571428571,59.44127848603196,56041099452.0
DDR4-1.3333333,10,40,43950546326.83658,32.715593929879645,73.80952380952381,57.97482594937065,55899858072.0
DDR4-1.3333333,10,45,43340540929.53524,31.931701954786593,73.80952380952381,58.057465451436634,55132241880.0
DDR4-1.3333333,10,50,42901541229.38531,32.25240996872682,73.33333333333333,57.655601191390026,54567276366.0
DDR4-1.3333333,10,55,42055244377.8111,31.751645180216606,72.85714285714285,57.320207183005174,53460373812.0
DDR4-1.3333333,10,60,41509987406.29685,31.700379686758424,72.85714285714285,57.33647393341184,52766448774.0
DDR4-1.3333333,10,65,41622020989.50524,31.264931660737687,71.9047619047619,56.66415291660382,52905131430.0
DDR4-1.3333333,10,70,40701639580.20989,31.214394932284836,71.9047619047619,56.56788591419714,51719932032.0
DDR4-1.3333333,10,80,40114202098.95052,31.435107068231446,70.95238095238095,55.64734564118364,50979438282.0
DDR4-1.3333333,10,90,39380677661.16942,30.73592235991462,69.52380952380952,54.53832136345803,50040387810.0
DDR4-1.3333333,10,100,38522290854.572716,30.086633328828217,68.09523809523809,53.451841336296035,48985171416.0
DDR4-1.3333333,10,120,36339113643.178406,29.888978398376896,68.09523809523809,53.36506558412664,46187466270.0
DDR4-1.3333333,10,140,34028790404.797604,29.667985712803638,65.71428571428571,51.73010604325265,43257731136.0
DDR4-1.3333333,10,160,32283941229.385307,28.990881458966566,65.71428571428571,51.62232504055812,41034714642.0
DDR4-1.3333333,10,180,30409393703.14843,29.307102625996635,63.80952380952381,50.2260845056521,38636681658.0
DDR4-1.3333333,10,200,28810900149.92504,29.17400107794724,64.28571428571428,50.37806600945165,36610174914.0
DDR4-1.3333333,10,220,27375217991.0045,28.78255742043117,64.28571428571428,50.409837510245936,34785295350.0
DDR4-1.3333333,10,260,24826722638.68066,29.03164933350739,64.28571428571428,50.43079176076979,31549025490.0
DDR4-1.3333333,10,300,22790707046.47676,28.986510348820378,64.28571428571428,50.43965526099138,28961647176.0
DDR4-1.3333333,10,340,21091195202.398804,28.811451007464296,63.80952380952381,50.092734502318365,26800551726.0
DDR4-1.3333333,10,380,19639124437.78111,28.959342886090607,64.28571428571428,50.3547560088689,24949573212.0
DDR4-1.3333333,10,450,17611303148.425785,28.495943984288274,63.33333333333333,49.56319548907989,22370894550.0
DDR4-1.3333333,10,550,15410528335.832083,28.532808511245168,62.857142857142854,49.54995873874896,19573189410.0
DDR4-1.3333333,10,600,14529707946.026987,28.535218699639184,61.904761904761905,48.73151746828793,18455540232.0
DDR4-1.3333333,10,700,13101481259.370317,28.188053689384653,62.38095238095238,48.958882973972074,16640895552.0
DDR4-1.3333333,10,800,12000892353.823088,28.189715637807918,61.42857142857142,48.27212970680324,15237181410.0
DDR4-1.3333333,10,900,11084339430.284859,28.50636154043207,61.42857142857142,48.31703295792582,14067846078.0
DDR4-1.3333333,10,1000,10244624887.556223,28.60638541130738,61.904761904761905,48.65668471641712,13003930032.0
DDR4-1.3333333,10,2000,6630198500.749626,28.09613577389719,60.476190476190474,47.581258189531454,8406932532.0
DDR4-1.3333333,10,10000,3392844377.8110948,27.19184759732236,57.14285714285714,44.71599936789998,4283810094.0
DDR4-1.3333333,10,100000,2631983208.3958025,26.920787287246913,54.285714285714285,42.668848066721196,3316613694.0
DDR4-1.3333333,20,0,84548883958.021,65.79677281540634,219.04761904761904,163.6203963405099,107376199896.0
DDR4-1.3333333,20,5,79554053373.31334,51.23182957393484,164.28571428571428,127.44483243612079,101064859572.0
DDR4-1.3333333,20,10,74442017391.30435,48.11860291819908,140.0,109.70236324255907,94546262868.0
DDR4-1.3333333,20,15,56100816791.6042,35.8234693877551,88.09523809523809,69.28014323200357,71257299348.0
DDR4-1.3333333,20,20,42846330434.78261,32.96829240170644,76.66666666666666,60.33756750843918,54420405798.0
DDR4-1.3333333,20,25,45296695652.17391,32.880377271681624,78.09523809523809,61.48796628719916,57520551726.0
DDR4-1.3333333,20,30,43052195502.24887,33.12067795488024,76.19047619047619,60.04716300117907,54692141928.0
DDR4-1.3333333,20,35,42151493853.07347,31.848416936868205,75.23809523809524,59.0992282274807,53529459270.0
DDR4-1.3333333,20,40,41557742728.63568,31.95172623039826,74.28571428571428,58.36846045921151,52787430282.0
DDR4-1.3333333,20,45,40924430584.70764,32.49070511259396,72.38095238095238,56.76737316918433,51986038980.0
DDR4-1.3333333,20,50,40411816491.75413,31.96561911149436,73.33333333333333,57.52179068804476,51321795102.0
DDR4-1.3333333,20,55,40159808095.952034,32.03523009203682,72.38095238095238,56.90342692258567,51008095956.0
DDR4-1.3333333,20,60,39501241379.31034,31.899249629594223,73.33333333333333,57.4768964369224,50173441278.0
DDR4-1.3333333,20,65,39871261169.41529,31.105364520237316,71.9047619047619,56.5088481627212,50642198898.0
DDR4-1.3333333,20,70,39788243478.26087,31.07806044792346,72.38095238095238,56.89224142230603,50535244374.0
DDR4-1.3333333,20,80,39181730734.63268,30.594267369869293,70.95238095238095,55.832907645822694,49751252376.0
DDR4-1.3333333,20,90,38004975112.44378,30.351362816841657,70.47619047619047,55.44292863607321,48282034980.0
DDR4-1.3333333,20,100,36803435082.45878,30.26866213151927,68.57142857142857,54.030849600771234,46763690154.0
DDR4-1.3333333,20,120,34446699850.07497,29.98643950972459,67.14285714285714,52.9176560729414,43747470264.0
DDR4-1.3333333,20,140,32355943628.185913,29.996224040276903,68.09523809523809,53.482137587053444,41078212890.0
DDR4-1.3333333,20,160,30467089655.172417,29.857306957870865,67.14285714285714,52.813439820335994,38663292354.0
DDR4-1.3333333,20,180,28756495352.323837,29.845864661654133,66.66666666666666,52.266388306659714,36490426788.0
DDR4-1.3333333,20,200,27245452473.76312,29.542668260362714,66.66666666666666,52.42215356055384,34574968512.0
DDR4-1.3333333,20,220,25889832683.65817,29.498763141620284,66.66666666666666,52.36742155918554,32851926036.0
DDR4-1.3333333,20,260,23641436881.55922,29.283885597249654,65.71428571428571,51.58908953972723,29996393808.0
DDR4-1.3333333,20,300,21761784707.646175,29.344123856439126,65.23809523809524,51.20917178022929,27608595702.0
DDR4-1.3333333,20,340,20197680359.82009,29.349108608960826,64.76190476190476,50.81359177033979,25619958018.0
DDR4-1.3333333,20,380,18913324137.931034,28.995672311477783,63.80952380952381,50.19353525483838,23994658668.0
DDR4-1.3333333,20,450,17008081559.22039,28.972731220147633,64.28571428571428,50.36349950908748,21571550226.0
DDR4-1.3333333,20,550,14960043178.410795,28.712118602715346,62.857142857142854,49.34976873374421,18975984006.0
DDR4-1.3333333,20,600,14142560719.640182,28.83474576271186,63.80952380952381,50.147281253682024,17933049474.0
DDR4-1.3333333,20,700,12804269865.067467,28.365376984126986,63.33333333333333,49.928116248202905,16234058970.0
DDR4-1.3333333,20,800,11722554722.638681,28.605985251243354,62.857142857142854,49.39814973495374,14864631684.0
DDR4-1.3333333,20,900,10856578110.944527,28.4632525243918,62.38095238095238,49.12064522801613,13762334832.0
DDR4-1.3333333,20,1000,10107000899.550224,28.656813462226996,62.857142857142854,49.313498732837466,12811514244.0
DDR4-1.3333333,20,2000,6609376911.544229,27.980695358225425,60.95238095238095,47.84402294610057,8374692654.0
DDR4-1.3333333,20,10000,3379075262.368816,27.312243534688424,57.14285714285714,44.69970561749264,4264875564.0
DDR4-1.3333333,20,100000,2642797001.499251,26.806350099094754,54.76190476190476,43.1177643279441,3328895550.0
DDR4-1.3333333,30,0,85187300749.6252,60.88900024295432,210.0,156.1285516532138,108221089452.0
DDR4-1.3333333,30,5,80553086656.67166,53.41357876483927,160.95238095238093,125.6266688906667,102321191406.0
DDR4-1.3333333,30,10,73742277661.16942,47.942919421289645,140.0,109.93477924836948,93667086456.0
DDR4-1.3333333,30,15,51421735532.23389,36.43626541525701,90.0,70.82717277067931,65317485258.0
DDR4-1.3333333,30,20,47313232983.50824,32.73577315541601,75.23809523809524,59.24297173107429,60098206896.0
DDR4-1.3333333,30,25,49158495952.02399,33.48013505156362,80.0,62.67808131695203,62446600698.0
DDR4-1.3333333,30,30,47203281559.22039,32.63968417103052,76.66666666666666,60.107123252678086,59947754124.0
DDR4-1.3333333,30,35,46292034782.608696,32.05608643457383,76.66666666666666,60.12329700308242,58796841576.0
DDR4-1.3333333,30,40,45212200299.850075,32.35143083361611,73.80952380952381,58.17469645436741,57428949528.0
DDR4-1.3333333,30,45,44419838080.95952,31.610934861183452,73.33333333333333,57.73624119340602,56418254874.0
DDR4-1.3333333,30,50,43725874662.66866,31.588758937449686,74.28571428571428,58.5111082127777,55529867064.0
DDR4-1.3333333,30,55,42917795502.24887,31.590258377132752,72.38095238095238,56.93183242329581,54512007996.0
